Latitude,Longitude
41.0549755,-73.5377119
41.0549755,-73.5377119
41.0551499,-73.5396274
41.0574646,-73.5940559
41.0610087,-74.0718472
41.061918,-73.4451146
41.0627043,-73.8405129
41.0638659,-73.8412022
41.0708536,-73.5484089
41.0766467,-73.4700874
41.07708,-73.4654533
41.082427,-73.511017
41.0855853,-73.4769458
41.0905581,-73.8133256
41.0921446,-73.4499645
41.0921446,-73.4499645
41.092773,-73.3990496
41.0950981,-73.4148469
41.0950981,-73.4148469
41.0963631,-73.8078358
41.1041465,-74.1635942
41.1041465,-74.1635942
41.1041465,-74.1635942
41.1070948,-73.4093381
41.1070948,-73.4093381
41.1070948,-73.4093381
41.1070948,-73.4093381
41.1160881,-73.7096409
41.1212636,-73.3701686
41.1235166,-73.3491145
41.1235166,-73.3491145
41.1287481,-73.5010864
41.1359078,-73.2862951
41.1359078,-73.2862951
41.1359078,-73.2862951
41.1359078,-73.2862951
41.1359078,-73.2862951
41.1359691,-73.2874308
41.137689,-73.2847278
41.137689,-73.2847278
41.137689,-73.2847278
41.138018,-73.3637787
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.138063,-73.287793
41.1386597,-73.5237747
41.1387801,-73.3076311
41.1387801,-73.3076311
41.1391192,-73.6274512
41.1394178,-73.3637676
41.1394178,-73.3637676
41.1394178,-73.3637676
41.1394178,-73.3637676
41.140069,-73.2841324
41.140069,-73.2841324
41.140069,-73.2841324
41.140069,-73.2841324
41.140069,-73.2841324
41.1424408,-73.2566716
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442378,-73.4275054
41.1442712,-73.3637849
41.146056,-73.2832053
41.146056,-73.2832053
41.146056,-73.2832053
41.146056,-73.2832053
41.1460639,-73.4282929
41.1729109,-73.164436
41.1812049,-73.1301615
41.189847,-73.432138
41.189847,-73.432138
41.189847,-73.432138
41.1900697,-73.4308766
41.1900697,-73.4308766
41.1900697,-73.4308766
41.1900697,-73.4308766
41.1900697,-73.4308766
41.1900697,-73.4308766
41.196161,-73.2679893
41.202743,-73.699854
41.2070529,-73.4302408
41.2070529,-73.4302408
41.2194277,-73.2199148
41.2221405,-73.3987677
41.2229627,-73.0417179
41.2229627,-73.0417179
41.2396071,-73.1495277
41.2520084,-73.2261262
41.264378,-72.3716029
41.2737487,-73.8548858
41.2760557,-73.9430084
41.2760557,-73.9430084
41.2760557,-73.9430084
41.2760557,-73.9430084
41.2822558,-72.8872799
41.2895632,-72.6737374
41.2900039,-72.9034883
41.2928979,-73.4887288
41.294133,-72.904181
41.294133,-72.904181
41.294133,-72.904181
41.294133,-72.904181
41.294133,-72.904181
41.294133,-72.904181
41.294133,-72.904181
41.294133,-72.904181
41.3,-72.92
41.3002246,-72.376589
41.3086076,-72.9222658
41.3129502,-72.9211178
41.3198162,-73.4928481
41.33331,-81.94452
41.33331,-81.94452
41.3333969,-81.944403
41.3395846,-72.0460294
41.3395846,-72.0460294
41.3395846,-72.0460294
41.3395846,-72.0460294
41.3601072,-72.0920686
41.3714388,-71.9164217
41.3724463,-72.8841779
41.3751394,-72.8841493
41.3751394,-72.8841493
41.4246205,-73.9210791
41.4690038,-71.8031151
41.4776175,-81.9984815
41.489568,-71.3191169
41.489568,-71.3191169
41.489568,-71.3191169
41.489568,-71.3191169
41.505283,-87.866219
41.5217746,-71.2912722
41.5217746,-71.2912722
41.5416152,-73.8364022
41.5440234,-74.1351443
41.553293,-73.7862152
41.553293,-73.7862152
41.553293,-73.7862152
41.553293,-73.7862152
41.553293,-73.7862152
41.553293,-73.7862152
41.553293,-73.7862152
41.5548234,-73.7896359
41.5548234,-73.7896359
41.5629784,-72.9267
41.5862933,-70.943432
41.6284179,-93.7122157
41.6302875,-73.3108115
41.6376368,-70.9035001
41.6376368,-70.9035001
41.6376368,-70.9035001
41.6376368,-70.9035001
41.6732832,-72.7146225
41.6942147,-71.5008813
41.7166925,-72.5963591
41.7407543,-70.6219345
41.7407543,-70.6219345
41.7407543,-70.6219345
41.7407543,-70.6219345
41.7407543,-70.6219345
41.7407543,-70.6219345
41.7407543,-70.6219345
41.7559272,-71.4337419
41.7559272,-71.4337419
41.80687,-72.5459
41.9503369,-72.7320905
41.9584351,-73.0489633
41.9907816,-87.7873046
42.2716848,-87.9023784
42.2771085,-71.0324121
42.2997191,-71.4425986
42.2997191,-71.4425986
42.2997191,-71.4425986
42.3148024,-75.3915665
42.32465,-72.444621
42.3323534,-71.587046
42.3504252,-71.0710406
42.3506354,-71.0740118
42.3506354,-71.0740118
42.3506354,-71.0740118
42.3506354,-71.0740118
42.3506354,-71.0740118
42.3506354,-71.0740118
42.3506354,-71.0740118
42.3506354,-71.0740118
42.3528926,-71.0587436
42.3528926,-71.0587436
42.3573171,-71.0545049
42.3573171,-71.0545049
42.3573171,-71.0545049
42.359298,-71.058851
42.3627822,-71.0835375
42.3627822,-71.0835375
42.3640386,-71.0856854
42.3901599,-71.1308332
42.4325195,-71.4540082
42.4325195,-71.4540082
42.4400861,-71.2290676
42.5181926,-70.8880745
42.5256691,-71.5136937
42.5256691,-71.5136937
42.5985178,-70.9724194
42.6312209,-71.2684318
42.6771335,-73.5327941
42.7884343,-71.522049
42.972829,-78.7352533
43.0751617,-72.3763644
43.3052819,-73.6512295
43.3639403,-79.8053477
43.4355564,-80.3254529
43.5334621,-79.8683806
43.5860919,-71.2119708
43.653411,-70.2578503
43.653411,-70.2578503
43.7295899,7.4149186
43.7387518,7.4243412
44.1757122,-69.1102561
44.1757122,-69.1102561
44.6335925,-63.5859379
44.6982086,-63.5912933
44.841338,-87.3822665
45.2667896,-66.0596485
45.2751364,-66.0574363
45.2793796,-66.0352099
45.4240137,-75.6815444
45.4983339,-73.5662653
45.5017889,-73.5611773
45.5988142,-122.4546285
45.5988142,-122.4546285
46.7564534,-123.0020961
46.8122133,-71.2025148
46.8122133,-71.2025148
47.3666825,8.5378791
47.3666825,8.5378791
47.5188882,-122.0526066
47.5718278,-122.3555676
47.5719991,-122.3464115
47.5719991,-122.3464115
47.5719991,-122.3464115
47.6115627,-122.3475796
47.665808,-122.3860361
48.8692935,2.23
48.8926569,2.1789732
48.8933474,2.2753794
48.8933474,2.2753794
48.8942722,2.2365855
49.2790486,-123.1147362
49.2790486,-123.1147362
49.2790486,-123.1147362
49.2876838,-123.1151242
49.2877332,-123.1182842
49.2879402,-123.1130521
49.2887326,-123.0306078
49.2887326,-123.0306078
49.2887326,-123.0306078
50.8179763,-0.5568661
50.8408975,-1.0970894
50.8938994,-1.3688507
50.8938994,-1.3688507
50.8938994,-1.3688507
50.8949132,-1.4054413
50.8949132,-1.4054413
51.2332911,-0.164672
51.2780501,0.1817108
51.3159235,-0.7468132
51.3738763,-0.0958648
51.4939599,-0.1663876
51.4945783,-0.1740635
51.4977631,-0.1361265
51.4977631,-0.1361265
51.4977631,-0.1361265
51.4995806,-0.1326534
51.5001085,-0.133773
51.500305,-0.0880617
51.5003077,-0.1310828
51.500582,-0.160162
51.5037746,-0.0760842
51.5037746,-0.0760842
51.504114,-0.079736
51.5064554,-0.02635
51.5114168,-0.0910717
51.5116082,-0.0870354
51.5118587,-0.0773885
51.5119563,-0.1125205
51.5119563,-0.1125205
51.5122598,-0.0753455
51.5122598,-0.0753455
51.5122598,-0.0753455
51.5123505,-0.1363689
51.5126164,-0.0841241
51.512725,-0.1572153
51.5132145,-0.0774267
51.5132145,-0.0774267
51.5136059,-0.1407853
51.5136059,-0.1407853
51.5147809,-0.095079
51.5150293,-0.0801976
51.5153161,-0.1001644
51.5153161,-0.1001644
51.5155254,-0.1001572
51.5155254,-0.1001572
51.5155254,-0.1001572
51.516,-0.123227
51.516,-0.123227
51.5166038,-0.088786
51.51662,-0.088571
51.5168086,-0.1354039
51.5172963,-0.081264
51.5173981,-0.0874667
51.5173981,-0.0874667
51.5178774,-0.0774841
51.5186401,-0.0775025
51.5196535,-0.0888127
51.5232695,-0.1107528
51.5233525,-0.1087771
51.5243539,-0.1374802
51.5243539,-0.1374802
51.5265205,-0.130349
51.5349723,-0.9015414
51.5349723,-0.9015414
51.5487029,0.6301269
51.679614,-0.028892
51.679614,-0.028892
51.7512796,-1.2574386
51.8424811,4.6941834
51.8610091,4.5111921
51.87436,-0.728315
51.8977939,-8.46353
51.9045647,-8.3621782
51.9208545,4.4795289
51.9388639,-0.9370706
51.9565173,1.325496
52.0121632,-1.2916849
52.0874489,4.2968734
52.0874489,4.2968734
52.2860301,13.002058
52.3054892,4.7520597
52.3054892,4.7520597
52.3374762,4.874887
53.3495262,-6.2766728
53.3615741,6.8731783
53.544865,10.0000651
53.544865,10.0000651
53.5485148,10.024855
53.552535,9.987835
53.552535,9.987835
53.563176,9.97494
54.5288217,-1.5498296
54.5288916,-1.5498088
54.9515985,-1.4116545
54.9701644,-1.6013615
55.0095663,-1.4909246
55.6523745,12.549862
55.6823816,12.5893572
55.7268083,12.5827026
55.7652093,12.4635422
55.7652093,12.4635422
55.7702933,12.5156731
55.7702933,12.5156731
55.8607072,-4.2792685
55.8607072,-4.2792685
55.8607072,-4.2792685
55.9397052,-4.7193184
58.3359996,8.591566
59.4228936,10.4829688
59.9075488,10.7435967
59.9083238,10.756342
59.9104257,10.6396872
59.9116799,10.6377526
59.9116799,10.6377526
59.9117583,10.7386532
59.912562,10.729778
59.9128339,10.7279544
59.9149854,10.7590777
59.9156126,10.7591932
59.9205853,10.682821
59.950749,10.699967
60.472024,8.468946
64.1265206,-21.8174392
